Series_Name,Country_Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GDP (current US$),France,1.36225E+12,1.37647E+12,1.49429E+12,1.84048E+12,2.11574E+12,2.19613E+12,2.31859E+12,2.65721E+12,2.91838E+12,2.69022E+12,2.64261E+12,2.86141E+12,2.68383E+12,2.81108E+12,2.85217E+12,2.43821E+12
GDP (current US$),Gabon,5080483464,5023265365,5335451308,6511903657,7770219480,9582783318,10327598801,12455410056,15571349776,12113699661,14372591916,18210308748,17170465294,17595745653,18203968002,14383107714
GDP (current US$),Gambia,782915402.4,687408804.6,578236035.1,487038821.6,961900106.9,1027702254,1054113427,1279704745,1561763437,1450140386,1543292393,1409694554,1415006238,1375608956,1229460602,1378176868
GDP (current US$),Georgia,3057475335,3219488664,3395728014,3991284895,5125365192,6410823633,7745394293,10172882371,12795076469,10766836277,12243505583,15107441447,16488403076,17189551521,17627003455,14953950557
GDP (current US$),Germany,1.94315E+12,1.94411E+12,2.06862E+12,2.49613E+12,2.80919E+12,2.8458E+12,2.9922E+12,3.42123E+12,3.73003E+12,3.39779E+12,3.39635E+12,3.74441E+12,3.52734E+12,3.73274E+12,3.88392E+12,3.35624E+12
GDP (current US$),Ghana,4983024408,5314909954,6166330136,7632406553,8881368538,10744675210,20440893017,24827844950,28678701891,26048108185,32197272797,39337314810,41270954737,62823043699,51717482624,47498906692
GDP (current US$),Greece,1.30134E+11,1.36191E+11,1.53831E+11,2.01924E+11,2.40521E+11,2.47783E+11,2.73318E+11,3.18498E+11,3.54461E+11,3.3E+11,2.96835E+11,2.82626E+11,2.42054E+11,2.38484E+11,2.35295E+11,1.95318E+11
GDP (current US$),Grenada,520044370.4,520444185.2,540336925.9,591018407.4,599118592.6,695555555.6,698700666.7,758683592.6,825976037,771275555.6,771013259.3,778655925.9,799882259.3,842620111.1,911497407.4,997007925.9
GDP (current US$),Guatemala,19288827159,18405203853,20444205991,21576351799,23577286227,26783543667,29744368111,33567868323,38503862831,37125943565,40676432029,46876114650,49593961142,52996540704,57852399964,62186186576
GDP (current US$),Guinea,2995361141,2829435957,2950198649,3446441698,3635458133,2937071767,4220019243,6281917656,6964179194,6716904569,6853467858,6785137173,7638045254,8376613843,8778473615,8794202444
GDP (current US$),Guinea-Bissau,371095510,392621385.9,417806667.1,477458598.7,532062927.4,587029054.4,592365688.1,696910810.9,868154708.5,830126470,849878424.2,1099818652,989271229.6,1046087418,1054915645,1048229629
GDP (current US$),Guyana,712667896.7,712167575.6,726131434.7,743064076.8,787814379.2,824880550.3,2379818383,2730968914,3025189399,3165661865,3432913353,3691384743,4063090016,4167801803,4127664336,4279840362
GDP (current US$),Haiti,6868666120,6364908100,6106867934,5000238129,6005401730,7049954289,7408787819,9315973989,10386485528,11269821159,11661585823,13008748132,13708931890,14498080023,14790765760,14857386164
GDP (current US$),Honduras,7186650135,7651174661,7858235333,8230387552,8869311411,9757034457,10917481688,12361257681,13881701034,14587496229,15839344592,17710315006,18528601901,18499710128,19756494435,20979767785
GDP (current US$),Hungary,47218405892,53749989092,67608919144,85302003908,1.0396E+11,1.12981E+11,1.15577E+11,1.39966E+11,1.58136E+11,1.3076E+11,1.31917E+11,1.4176E+11,1.28475E+11,1.35412E+11,1.40765E+11,1.25074E+11
GDP (current US$),Iceland,9025660362,8234846805,9318395055,11429333038,13825302536,16852963067,17465318552,21652505597,18074622987,13154414219,13751161918,15221622926,14751508134,16125060515,17867662178,17517210519
GDP (current US$),India,4.68395E+11,4.85441E+11,5.14938E+11,6.07699E+11,7.09149E+11,8.20382E+11,9.4026E+11,1.21674E+12,1.1989E+12,1.34189E+12,1.67562E+12,1.82305E+12,1.82764E+12,1.85672E+12,2.03913E+12,2.10359E+12
GDP (current US$),Indonesia,1.65021E+11,1.60447E+11,1.95661E+11,2.34772E+11,2.56837E+11,2.85869E+11,3.64571E+11,4.32217E+11,5.10229E+11,5.3958E+11,7.55094E+11,8.92969E+11,9.1787E+11,9.12524E+11,8.90815E+11,8.60854E+11
GDP (current US$),Iran (Islamic Republic of),1.09592E+11,1.26879E+11,1.28627E+11,1.53545E+11,1.90043E+11,2.26452E+11,2.66299E+11,3.49882E+11,4.12336E+11,4.16397E+11,4.86808E+11,5.80765E+11,5.98868E+11,4.60293E+11,4.32687E+11,3.84951E+11
GDP (current US$),Iraq,48364250944,36176430129,32928454672,21921569479,36627901762,49954890353,65140147197,88837055195,1.31614E+11,1.11658E+11,1.38517E+11,1.8575E+11,2.18002E+11,2.34638E+11,2.28416E+11,1.66774E+11
GDP (current US$),Ireland,99958806891,1.09252E+11,1.27986E+11,1.64308E+11,1.94015E+11,2.11798E+11,2.31986E+11,2.69736E+11,2.74327E+11,2.35509E+11,2.2166E+11,2.38663E+11,2.2551E+11,2.38212E+11,2.58625E+11,2.91463E+11
GDP (current US$),Israel,1.32705E+11,1.31057E+11,1.21412E+11,1.2733E+11,1.35728E+11,1.42661E+11,1.54158E+11,1.79068E+11,2.16339E+11,2.07499E+11,2.34E+11,2.61014E+11,2.57173E+11,2.92693E+11,3.10048E+11,3.00122E+11
GDP (current US$),Italy,1.14383E+12,1.16701E+12,1.27071E+12,1.57415E+12,1.80323E+12,1.85752E+12,1.94792E+12,2.21029E+12,2.39886E+12,2.19124E+12,2.13402E+12,2.29199E+12,2.08708E+12,2.14132E+12,2.15913E+12,1.8359E+12
GDP (current US$),Jamaica,9005064475,9194717836,9719017926,9430230564,10174664854,11243868486,11930171468,12799593018,13709402085,12120460873,13220556883,14444655300,14807086889,14264202737,13899228824,14188935948
GDP (current US$),Japan,4.96836E+12,4.37471E+12,4.18285E+12,4.51956E+12,4.89312E+12,4.83147E+12,4.60166E+12,4.57975E+12,5.10668E+12,5.28949E+12,5.75907E+12,6.23315E+12,6.27236E+12,5.21233E+12,4.89699E+12,4.44493E+12
GDP (current US$),Jordan,8460424401,8975689845,9582453032,10195660790,11411390409,12588665303,15056929760,17110587447,22657662393,24537876056,27133804225,29524149155,31634561690,34454440141,36847643521,38587017887
GDP (current US$),Kazakhstan,18291994909,22152694162,24636593223,30833699703,43151647003,57123671734,81003884545,1.0485E+11,1.33442E+11,1.15309E+11,1.48047E+11,1.92627E+11,2.07999E+11,2.36635E+11,2.21416E+11,1.84388E+11
GDP (current US$),Kenya,12705357103,12986007426,13147743911,14904517650,16095337094,18737897745,25825524821,31958195182,35895153328,37021512049,40000088347,41953433591,50412754861,55096728048,61448046802,64007750169
GDP (current US$),Kiribati,67254174.4,63101272.37,72196457.68,90231856.8,102367039.3,112133944.3,110234939.8,132671743,141042610.3,132420059.3,156120895.2,181705002.6,190243321.6,185113921.6,179703443.3,171117872.4
GDP (current US$),Republic of Korea,5.76178E+11,5.47658E+11,6.27246E+11,7.02717E+11,7.93175E+11,9.34901E+11,1.05322E+12,1.17261E+12,1.04734E+12,9.43942E+11,1.14407E+12,1.25322E+12,1.27843E+12,1.3708E+12,1.48432E+12,1.46577E+12
GDP (current US$),Kuwait,37712842243,34887512227,38137545245,47876510067,59439090601,80798630137,1.01549E+11,1.1464E+11,1.47395E+11,1.05963E+11,1.15419E+11,1.54068E+11,1.7407E+11,1.74161E+11,1.62631E+11,1.14567E+11
GDP (current US$),Kyrgyzstan,1369688498,1525116370,1605643105,1919008090,2211534585,2460248026,2834168889,3802566171,5139957785,4690062255,4794357795,6197766119,6605139933,7335027592,7468096567,6678178340
GDP (current US$),Lao People's Democratic Republic,1731198022,1768619058,1758176653,2023324407,2366398120,2735558726,3452882514,4222962988,5443915121,5832915387,7127792630,8749241114,10191350120,11942230508,13268458232,14390442307
GDP (current US$),Latvia,7949253766,8351415939,9545172806,11749456401,14401882399,16959313006,21517445448,31004884421,35756225698,26317286628,23869752327,28374734038,28324787664,30436727789,31329367173,27239653844
GDP (current US$),Lebanon,17260364842,17649751244,19152238806,20082918740,21159827992,21497336499,22022709852,24827355015,29118916106,35399582929,38443907042,39927125961,44035991746,46909335135,48134486625,49939374833
GDP (current US$),Lesotho,887295267.9,825706961.2,775780697.7,1157832935,1511236656,1682350935,1800105590,1682016947,1766825413,1740830511,2234731974,2579421686,2477702253,2367113170,2441053176,2359759799
GDP (current US$),Liberia,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2721000000,3067000000,3144000000,3177000000
GDP (current US$),Libya,38270206950,34110064452,20481889764,26265625000,33122307692,47334148578,54961936663,67516236338,87140405361,63028320702,74773444901,34699395524,81873662519,65502870174,41142722414,27842131480
GDP (current US$),Lithuania,11524776867,12237388002,14259781159,18781721376,22627507452,26097677572,30183575104,39697891352,47797551588,37388122046,37128694028,43535051482,42927454291,46523420074,48533659592,41418872976
GDP (current US$),Luxembourg,21263514833,21272418792,23616328816,29557325056,34685281848,37347394603,42414308117,50888134410,55849686539,51370543206,53212476812,60004630234,56677961787,61739352212,66103853237,57744457955
GDP (current US$),Madagascar,4629247091,5438332738,5351701534,6372498720,5064732716,5859269849,6395712392,8524620739,10725137478,9616879921,9982711030,11551821062,11578978053,12423557907,12522959157,11323023787
GDP (current US$),Malawi,1743506531,1716502862,3495748398,3208837077,3476094499,3655909664,3998020177,4432937046,5321012192,6191127665,6959655571,8004000737,6028487929,5518880769,6047813437,6373212641
GDP (current US$),Malaysia,93789736842,92783947368,1.00846E+11,1.10202E+11,1.24749E+11,1.43534E+11,1.62691E+11,1.93548E+11,2.30814E+11,2.02258E+11,2.55017E+11,2.97952E+11,3.14443E+11,3.23277E+11,3.38062E+11,3.01355E+11
GDP (current US$),Maldives,624337145.3,870179738.6,897031250,1052121055,1226829563,1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774351760,2886170572,3295011382,3697351597,4109447297
GDP (current US$),Mali,2961484858,3468337909,3908121459,4714072191,5454249457,6247515450,6905934548,8156469133,9838404005,10231962891,10689167195,12995113407,12442036265,13242691430,14364937997,13104764334
GDP (current US$),Malta,4069515579,4088368978,4470446391,5448415500,6098092551,6416184181,6778324050,7925371475,9090406767,8696366907,9035932122,9638916481,9462238211,10551661177,11626281387,11091434484
GDP (current US$),Marshall Islands,115347500,122824000,131738200,131398500,132440200,136559500,141515800,148346700,151898900,149769600,160407100,172188500,180436300,184840400,182142800,183814300
GDP (current US$),Mauritania,1779523344,1746064719,1777058593,2051147607,2362501023,2936019526,3919577286,4346206809,5206444407,4714592493,5628882266,6764635687,6728208836,7223063170,6592537782,6166857629
GDP (current US$),Mauritius,4663313620,4613630623,4841310240,5816553827,6578844486,6488750453,7028803366,8150138757,9990370016,9128843109,10003670690,11518413430,11668696526,12129658758,12803438965,11692287066
GDP (current US$),Mexico,7.07907E+11,7.56706E+11,7.72106E+11,7.29336E+11,7.82241E+11,8.77476E+11,9.75387E+11,1.0527E+12,1.10999E+12,9.00045E+11,1.0578E+12,1.18049E+12,1.20109E+12,1.27444E+12,1.31535E+12,1.17187E+12
GDP (current US$),Micronesia (Federated States of),233271800,240970900,242517200,245432900,240236000,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900
GDP (current US$),Moldova,1288429392,1480673594,1661818168,1980907435,2598249556,2988348836,3408244549,4401189466,6054849885,5439422031,6974960345,8414360656,8709165249,9496684701,9510219299,7745231660
GDP (current US$),Monaco,2647885849,2718868306,2968987019,3601321065,4137913500,4203084194,4582988333,5867916781,6476490406,5451653237,5367625613,6088808463,5743029680,6555983530,7069616049,6261622101
GDP (current US$),Mongolia,1136896124,1267997934,1396555720,1595297356,1992066808,2523471532,3414055566,4234999823,5623216449,4583850368,7189481824,10409797649,12292770631,12582122604,12226514722,11749620620
GDP (current US$),Montenegro,984297589.4,1159869246,1284685051,1707710053,2073234418,2257174481,2721903149,3680711744,4545674528,4159330370,4143033276,4544516982,4087725813,4466040643,4594024180,4054712083
GDP (current US$),Morocco,38857251336,39459581217,42236836821,52064058834,59626020162,62343022651,68640825481,79041294874,92507257784,92897320376,93216746662,1.0137E+11,98266306615,1.06826E+11,1.10081E+11,1.0118E+11
GDP (current US$),Mozambique,5656473652,5398568544,5677003239,6303391144,7631120533,8542070110,9176889070,10450843291,12556195189,11914471497,11104648673,14381552433,16350804543,16974320551,17716084108,15950969019
GDP (current US$),Myanmar,4660052520,4275404730,7630308165,8981700374,8857405670,10573312525,14575281203,25434981978,31831232215,42214048043,51518307518,54148124619,53254531558,58175459730,59640204522,60291736894
GDP (current US$),Namibia,3922247985,3557333363,3349184762,4926471288,6609198826,7248394161,8001779553,8839526448,8607475303,8938868166,11431334447,12523402327,13042007432,12043276401,12435416063,11335179561
GDP (current US$),Nauru,..,..,..,..,..,..,..,..,..,..,47564520.39,66055407.67,96927201.48,98491843.64,104654365.2,86779266.16
GDP (current US$),Nepal,5494252208,6007055042,6050875807,6330473097,7273938315,8130258041,9043715356,10325618017,12545438605,12854985464,16002656434,21621710003,21703106502,22162208956,22731602970,24360795410
GDP (current US$),Netherlands,4.16443E+11,4.31213E+11,4.71614E+11,5.78792E+11,6.57172E+11,6.85093E+11,7.33341E+11,8.47482E+11,9.47998E+11,8.68077E+11,8.46555E+11,9.04086E+11,8.38971E+11,8.76924E+11,8.90981E+11,7.65265E+11
GDP (current US$),New Zealand,52623281957,53872425917,66627729311,88250885550,1.03905E+11,1.1472E+11,1.11539E+11,1.37189E+11,1.33131E+11,1.21374E+11,1.46518E+11,1.68291E+11,1.76207E+11,1.90907E+11,2.01313E+11,1.78064E+11
GDP (current US$),Nicaragua,5107329007,5323146566,5224213018,5322454926,5795568205,6321335612,6763361733,7423367753,8496998229,8298679909,8758639096,9774351931,10532049077,10982979274,11880434071,12756706583
GDP (current US$),Niger,2241753120,2448714681,2782192987,3394084885,3760443966,4383315657,4756361480,5731485267,7297600897,7352131669,7851191899,8772951262,9426913349,10224897935,10862944204,9685577941
GDP (current US$),Nigeria,69448756933,74030364472,95385819321,1.04912E+11,1.36386E+11,1.76134E+11,2.36104E+11,2.75626E+11,3.37036E+11,2.9188E+11,3.61457E+11,4.04994E+11,4.55502E+11,5.08693E+11,5.46676E+11,4.86803E+11
GDP (current US$),Norway,1.71247E+11,1.73972E+11,1.95524E+11,2.28859E+11,2.64512E+11,3.08884E+11,3.45581E+11,4.00937E+11,4.6225E+11,3.8619E+11,4.28757E+11,4.98283E+11,5.09506E+11,5.22762E+11,4.9841E+11,3.85802E+11
GDP (current US$),Oman,19507452508,19452000476,20142756175,21633708220,24763713001,31081991725,37215779656,42085379489,60905452458,48388363516,56913065779,67871907375,76511069704,78555622509,80686929102,68420257567
GDP (current US$),Pakistan,82017743416,79484403985,79904985385,91760542940,1.0776E+11,1.20055E+11,1.37264E+11,1.52386E+11,1.70078E+11,1.68153E+11,1.77166E+11,2.13587E+11,2.24384E+11,2.31219E+11,2.44361E+11,2.70556E+11
GDP (current US$),Palau,146297500,156907900,163184900,153963200,165186200,190452900,192382400,198897700,198283900,187522800,185943000,196911100,212397800,221117200,241669800,280457700
GDP (current US$),Panama,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440300000,34686200000,40429700000,45599900000,49921400000,54091800000
GDP (current US$),Papua New Guinea,3521339699,3081024212,2999511040,3536411824,3927157867,4865892972,8355006707,9545177014,11670840932,11619637799,14250755231,17984910502,21295659244,21261432791,23210682538,21723531173
GDP (current US$),Paraguay,8855705140,8495806432,7196260657,7691367471,9624440836,10737500188,13429430050,17856270473,24616537618,22355601273,27237782850,33756238767,33296438306,38651334288,40377987209,36211372703
GDP (current US$),Peru,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,1.02171E+11,1.20551E+11,1.20823E+11,1.47529E+11,1.71762E+11,1.92649E+11,2.01175E+11,2.00789E+11,1.89805E+11
GDP (current US$),Philippines,83670261708,78921079688,84307291974,87039145965,95002028505,1.0742E+11,1.27653E+11,1.5598E+11,1.81007E+11,1.76132E+11,2.08369E+11,2.34217E+11,2.61921E+11,2.83903E+11,2.97483E+11,3.06446E+11
GDP (current US$),Poland,1.72219E+11,1.90905E+11,1.99072E+11,2.17827E+11,2.5511E+11,3.06144E+11,3.44622E+11,4.29029E+11,5.33609E+11,4.39738E+11,4.79834E+11,5.28301E+11,4.98524E+11,5.21016E+11,5.42477E+11,4.77812E+11
GDP (current US$),Portugal,1.18311E+11,1.21499E+11,1.34156E+11,1.64862E+11,1.89035E+11,1.9718E+11,2.08582E+11,2.40191E+11,2.62345E+11,2.43702E+11,2.37881E+11,2.44797E+11,2.16237E+11,2.2637E+11,2.29596E+11,1.99314E+11
GDP (current US$),Qatar,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,1.1527E+11,97798351648,1.25122E+11,1.67775E+11,1.86834E+11,1.98728E+11,2.06225E+11,1.6174E+11
GDP (current US$),Romania,37253259017,40394824679,46066101951,57806506024,74972669057,98452791983,1.22023E+11,1.74585E+11,2.14314E+11,1.74104E+11,1.66309E+11,1.83327E+11,1.70636E+11,1.90801E+11,1.99959E+11,1.77729E+11
GDP (current US$),Russian Federation,2.5971E+11,3.06602E+11,3.4547E+11,4.30348E+11,5.91017E+11,7.64017E+11,9.89931E+11,1.29971E+12,1.66085E+12,1.22264E+12,1.52492E+12,2.04593E+12,2.2083E+12,2.29247E+12,2.05924E+12,1.36348E+12
GDP (current US$),Rwanda,2067528500,1965444515,1964779921,2137093489,2375281627,2932213575,3317951468,4068065929,5177015141,5671332138,6121234529,6881038270,7650300320,7815599503,8241332517,8539048448
GDP (current US$),Samoa,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,465568018.3,505832439.8,570469196.7,619260721.6,584706020.2,663161517.9,737401692.2,760549587.1,770021664,756919917.3,788307330.6
GDP (current US$),San Marino,1005159388,1077413479,1168269231,1464326161,1723750000,1785847531,1908167106,2185874624,2393437820,2056126702,1881214371,1813752784,1604779648,1678841812,1673973695,1419394771
GDP (current US$),Sao Tome and Principe,..,75951210.69,85171308.17,102085583.5,114582561.6,136450274.7,142775597.3,149146423.1,188021190.6,187820464.6,196652514.3,231489270.1,250680845.7,300554483.6,346528329.2,316066072.3
GDP (current US$),Saudi Arabia,1.89515E+11,1.84137E+11,1.89606E+11,2.15808E+11,2.58742E+11,3.2846E+11,3.769E+11,4.15965E+11,5.19797E+11,4.29098E+11,5.28207E+11,6.71239E+11,7.35975E+11,7.46647E+11,7.5635E+11,6.5427E+11
GDP (current US$),Senegal,6046725378,6539623163,7037368538,8810461468,10133399583,11069290804,11739446874,14005710262,16853991177,16145868285,16121314671,17814284622,17660871726,18918668644,19797254643,17774766636
GDP (current US$),Serbia,6875845987,12960538724,17120906918,22482365322,26141968161,27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394239475,47062206678,39655958843
GDP (current US$),Seychelles,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.5,1016418229,1033561654,967199594,847397850.1,969936525.3,1065826670,1060226126,1328157609,1343007845,1377495054
GDP (current US$),Sierra Leone,635874002.2,1090467712,1253340520,1385810072,1448536631,1650494367,1885112202,2158496873,2505458705,2453899847,2578026297,2942546781,3801862611,4920343195,5015157816,4218723875
GDP (current US$),Singapore,96074477958,89794943350,92537752709,97645448284,1.15035E+11,1.27808E+11,1.4863E+11,1.80942E+11,1.93612E+11,1.94152E+11,2.39809E+11,2.79351E+11,2.95087E+11,3.07576E+11,3.14851E+11,3.08004E+11
GDP (current US$),Slovakia,29169953013,30752150336,35130340674,46816589165,57332015148,62785305310,70708098106,86454081577,1.0047E+11,89046289247,90310718349,99122802874,94534730681,98848641555,1.0119E+11,88467555244
GDP (current US$),Slovenia,20289627637,20876309970,23489890274,29634713641,34414784504,36206395971,39481045038,48006372844,55552509155,50368056405,48161250405,51516366655,46580457470,48401896808,49930685013,43090173395
GDP (current US$),Solomon Islands,419933580.9,409435392.2,346431958.3,352522682.2,397611126.7,476898763.6,538668769.3,620230005.2,699157191,735940409.7,846797693.6,1049952233,1190994127,1284698922,1335538893,1307061544
GDP (current US$),Somalia,..,..,..,..,..,..,..,..,..,..,..,..,..,3892402685,3963532302,4048860871
GDP (current US$),South Africa,1.36362E+11,1.21515E+11,1.15482E+11,1.75257E+11,2.2859E+11,2.57773E+11,2.71638E+11,2.99416E+11,2.8677E+11,2.95936E+11,3.75349E+11,4.16419E+11,3.96333E+11,3.66829E+11,3.50905E+11,3.17621E+11
GDP (current US$),South Sudan,..,..,..,..,..,..,..,..,14586253383,12231264525,14602072411,14907308933,11931472169,18426469017,13962212847,11997800760
GDP (current US$),Spain,5.96878E+11,6.27287E+11,7.05394E+11,9.05492E+11,1.06709E+12,1.15329E+12,1.25934E+12,1.47213E+12,1.62522E+12,1.48558E+12,1.42072E+12,1.47877E+12,1.32482E+12,1.35476E+12,1.3694E+12,1.19512E+12
GDP (current US$),Sri Lanka,16330814180,15749753805,16536535647,18881765437,20662525941,24405791045,28279814925,32350248411,40713812310,42066217872,56725749222,65292753005,68434409315,74317806538,79356449841,80604080689
GDP (current US$),St. Kitts and Nevis,421695769.8,458643829,481077373.7,469869869.9,506900000,547203703.7,644411111.1,689285185.2,751233333.3,747862963,760170370.4,817759259.3,800414814.8,839770370.4,916566666.7,923155555.6
GDP (current US$),St. Lucia,932592592.6,892592592.6,900000000,987407407.4,1066666667,1135555556,1268319185,1336088815,1437731111,1401507889,1486758037,1576988407,1605146778,1664816741,1755130815,1808079889
GDP (current US$),St. Vincent and the Grenadines,396262963,430040740.7,461885185.2,481807407.4,521974074.1,550729629.6,610929629.6,684444444.4,695429629.6,674922222.2,681225925.9,676129629.6,692933333.3,721207407.4,727714814.8,755400000
GDP (current US$),Sudan,12257418326,13182979784,14803189093,17646503525,21457470203,26524538566,35822408612,45898948564,54526580232,49957202646,65633998265,57892238678,48243204174,51215344066,61731303935,64458521787
GDP (current US$),Suriname,947671969.7,834279357.8,1093574468,1274190311,1484092538,1793388732,2626380435,2936612022,3532969035,3875409836,4368398048,4422276622,4980000000,5145757576,5240606061,5126291451
GDP (current US$),Sweden,2.62835E+11,2.42396E+11,2.66849E+11,3.34337E+11,3.85118E+11,3.92218E+11,4.23093E+11,4.91253E+11,5.17706E+11,4.36537E+11,4.95813E+11,5.74094E+11,5.52484E+11,5.86842E+11,5.81964E+11,5.05104E+11
GDP (current US$),Switzerland,2.79841E+11,2.87227E+11,3.10176E+11,3.63063E+11,4.05531E+11,4.20545E+11,4.43802E+11,4.93537E+11,5.70304E+11,5.582E+11,6.03434E+11,7.22038E+11,6.9211E+11,7.12748E+11,7.34397E+11,7.0215E+11
GDP (current US$),Syrian Arab Republic,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,..,..,..,..,..,..,..,..
GDP (current US$),Tajikistan,860521119.3,1080768907,1221120799,1555301496,2076182461,2312327536,2830220713,3719506173,5161337336,4979481980,5642178580,6522732203,7633049792,8448469838,9112544556,8271454301
GDP (current US$),Tanzania,13375976354,13581644246,14142035080,15224257698,16675948415,18399046025,18649590248,21843529025,27941177435,29081425282,32014249841,34657139495,39650530214,45680532614,49964788814,47378599025
GDP (current US$),Thailand,1.26392E+11,1.20296E+11,1.34301E+11,1.52281E+11,1.72896E+11,1.89319E+11,2.21758E+11,2.62942E+11,2.91383E+11,2.8171E+11,3.41105E+11,3.70819E+11,3.97558E+11,4.20333E+11,4.07339E+11,4.01296E+11
GDP (current US$),Timor-Leste,367087900,477457500,469461100,490400300,440732900,462261800,453796000,542795300,648492700,726881600,881826900,1054725400,1147779600,1395524600,1447311400,1594410800
GDP (current US$),Togo,1491891108,1482437752,1706698099,2115836353,2259992642,2281482855,2351584608,2662612348,3323677130,3379258565,3429461495,3872459250,3873308389,4321655656,4574986537,4180866177
GDP (current US$),Tonga,204849612.6,181116952.8,182763693.9,202246959.7,230657965.5,261797606.1,292232117.1,298513956.2,344428609,312377379.3,366840012.4,414523388.5,470714083.4,450643615.2,439878828,437006227.2
GDP (current US$),Trinidad and Tobago,8154338233,8824873259,9008273721,11305459802,13280275123,15982282462,18369361094,21641620050,27871587350,19172165226,22157948396,25433011405,25763220107,27268478565,27615843098,24959858249
GDP (current US$),Tunisia,21473261837,22066031834,23142153760,27453007373,31183059012,32273007554,34377310293,38914078352,44860969077,43454935940,44050929160,45810626509,45044138549,46251074044,47632390882,43173531811
GDP (current US$),Turkey,2.74303E+11,2.01751E+11,2.40253E+11,3.14592E+11,4.08876E+11,5.06308E+11,5.57058E+11,6.81337E+11,7.70462E+11,6.49273E+11,7.76993E+11,8.38763E+11,8.80556E+11,9.57783E+11,9.38953E+11,8.64317E+11
GDP (current US$),Turkmenistan,2904732773,3534803922,4461978499,5977560877,6838351088,8103901996,10276674365,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43524210526,35799714286
GDP (current US$),Tuvalu,13742057.05,13196544.95,15450994.24,18231078.54,21534931.61,21839098.89,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,38711810.21,37671774.69,37509075.11,37290607.54,35492074.22
GDP (current US$),Uganda,6193246837,5840503869,6178563591,6606884391,7939487474,9239221859,9977647645,11902564401,14440404021,25019909335,26558908398,27752046902,27188667093,28791625085,32472362949,32248116473
GDP (current US$),Ukraine,31261718319,37972301335,42351593887,50084197498,64819702952,86057915585,1.07648E+11,1.4258E+11,1.79817E+11,1.17113E+11,1.36013E+11,1.6316E+11,1.75781E+11,1.8331E+11,1.33503E+11,91030959455
GDP (current US$),United Arab Emirates,1.04337E+11,1.03312E+11,1.09816E+11,1.24346E+11,1.47824E+11,1.80617E+11,2.22117E+11,2.57916E+11,3.15475E+11,2.53547E+11,2.89787E+11,3.50666E+11,3.74591E+11,3.90108E+11,4.03137E+11,3.58135E+11
GDP (current US$),United Kingdom,1.65819E+12,1.63866E+12,1.78008E+12,2.05092E+12,2.41205E+12,2.5328E+12,2.70601E+12,3.09341E+12,2.92143E+12,2.41239E+12,2.48158E+12,2.65988E+12,2.70402E+12,2.78325E+12,3.06552E+12,2.93278E+12
GDP (current US$),United States,1.02523E+13,1.05818E+13,1.09364E+13,1.14582E+13,1.22137E+13,1.30366E+13,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75272E+13,1.82383E+13
GDP (current US$),Uruguay,22823255802,20898788417,13606494599,12045631093,13686329890,17362857684,19579457966,23410572634,30366213119,31660911277,40284481652,47962439304,51264390116,57531233351,57236013086,53274304222
GDP (current US$),Uzbekistan,13760513969,11401421329,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,46679875794,56516280748,63628854499,68997168338,76658542757,81847410182
GDP (current US$),Vanuatu,272014693.1,257926881.7,262596597.8,314471328.1,364996869.1,394962552.3,439376794.1,516392922.5,590748237,592622502.4,670713208.1,770153304.2,747839697.7,758304466.2,772315721.3,730870581.7
GDP (current US$),Venezuela (Bolivarian Republic of),1.17141E+11,1.22904E+11,92893587734,83620628582,1.12453E+11,1.4551E+11,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,..
GDP (current US$),Vietnam,31172518403,32685198735,35064105501,39552513316,45427854693,57633255618,66371664817,77414425532,99130304099,1.06015E+11,1.15932E+11,1.35539E+11,1.5582E+11,1.71222E+11,1.86205E+11,1.93241E+11
GDP (current US$),Yemen,9652436180,9861560095,10694628092,11777966673,13872791659,16746344766,19061978586,21650532264,26910851362,25130274124,30906749533,32726417212,35401341663,40415235702,43228585321,42445102387
GDP (current US$),Zambia,3600683040,4094480988,4193845678,4901839731,6221077675,8331870169,12756858899,14056957976,17910858638,15328342304,20265559484,23459515276,25503060420,28037239463,27141023558,21251216799
